r_id;s_id;Table1_total_values;Table2_total_values;Distinct_values_T1;Distinct_values_T2;Shared_values;Estimated_mapping_size;Mapping_density_ratio
seek_time_csv_licensed.zip_PL1331LAGS8UWH.csv;seek_time_csv_licensed.zip_PL1331LAGTX7GH.csv;12502;12084;1561;1376;687;38315176;0.25361831547534985
seek_time_csv_licensed.zip_PL1331LAGRDKLH.csv;seek_time_csv_licensed.zip_PL1331LAGSRLGH.csv;13642;12065;1455;1379;657;47975150;0.2914814825841042
id_csv_licensed.zip_0021800742_4.csv;id_csv_licensed.zip_boxscore_0021500151.csv;672;754;279;155;45;17709;0.03495050208412277
id_csv_licensed.zip_requested_services_193.csv;id_csv_licensed.zip_requested_services_89.csv;800;800;404;267;246;4142;0.006471875
seek_time_csv_licensed.zip_PL1331LAGS94VH.csv;seek_time_csv_licensed.zip_WD-WX11DA4DJ7F4.csv;14060;10108;1958;1570;774;42330552;0.29785395959765404
id_csv_licensed.zip_ir.model.access_11171.csv;id_csv_licensed.zip_ir.model.access_37292.csv;16;48;8;20;4;38;0.049479166666666664
seek_time_csv_licensed.zip_PL1331LAGM32DH.csv;seek_time_csv_licensed.zip_PL1331LAGSMHZH.csv;15637;12502;1714;1561;727;43875991;0.22443676901955967
running_time_csv_licensed.zip_J01-2004_150.csv;running_time_csv_licensed.zip_J01-2004_sweta_13.csv;187;187;94;94;61;1629;0.046584117361091255
seek_time_csv_licensed.zip_PL1331LAGRHD6H.csv;seek_time_csv_licensed.zip_PL2331LAGMPK8J.csv;13566;14459;1594;1638;1018;57241751;0.29182523217316164
processing_time_csv_licensed.zip_Florists_3.csv;processing_time_csv_licensed.zip_Podiatrists_2.csv;340;340;141;153;131;796;0.0068858131487889275
id_csv_licensed.zip_boxscore_0021600157.csv;show_time_csv_licensed.zip_P87-1015_826.csv;754;176;165;85;17;404;0.0030443694236797687
show_time_csv_licensed.zip_W99-0623.annv3_87.csv;then_csv_licensed.zip_W99-0623_757.csv;187;187;91;87;55;1878;0.05370470988589894
id_csv_licensed.zip_boxscore_0021501000.csv;id_csv_licensed.zip_boxscore_0021600119.csv;725;754;150;167;55;38470;0.07037409677124302
lead_time_csv_licensed.zip_J01-2004_82.csv;processing_time_csv_licensed.zip_J01-2004_aakansha_181.csv;187;187;99;86;62;1702;0.0486716806314164
data_rate_csv_licensed.zip_W11-2123_732.csv;processing_time_csv_licensed.zip_W11-2123_113.csv;220;220;101;112;68;2386;0.04929752066115702
id_csv_licensed.zip_0021800527.csv;id_csv_licensed.zip_0021900204.csv;754;754;163;162;79;37233;0.06549156048378586
id_csv_licensed.zip_0021500602.csv;id_csv_licensed.zip_0021600913.csv;725;725;148;158;67;10723;0.02040047562425684
id_csv_licensed.zip_0021600695.csv;id_csv_licensed.zip_boxscore_0021700338.csv;725;754;162;166;71;37567;0.06872221714076648
seek_time_csv_licensed.zip_PL1331LAHD3GXH.csv;seek_time_csv_licensed.zip_PL2331LAHBWWLJ.csv;399;266;56;40;32;34461;0.3246933122279383
id_csv_licensed.zip_requested_services_105.csv;object_csv_licensed.zip_episode 14.csv;800;1330;268;551;225;1198;0.0011259398496240602
in_time_csv_licensed.zip_weather-2012-05-14_266.csv;in_time_csv_licensed.zip_weather-2014-09-13_121.csv;434;448;156;164;79;4260;0.021909973666886108
id_csv_licensed.zip_7292.csv;id_csv_licensed.zip_a4a214334df3b54c8fffa74c29638644383a07511b022adaf866a78d15bf2952.csv;208;672;57;51;26;4468;0.0319654304029304
id_csv_licensed.zip_halo_85010640346_particle_ID.csv;id_csv_licensed.zip_halo_85011899199_particle_ID.csv;92;80;47;41;14;1853;0.2517663043478261
id_csv_licensed.zip_0021700681_1.csv;id_csv_licensed.zip_0021701197_1.csv;640;640;258;189;54;15384;0.03755859375
seek_time_csv_licensed.zip_PL1331LAHBZBBH.csv;seek_time_csv_licensed.zip_PL1331LAHDZWTH.csv;1121;1121;129;151;105;381505;0.3035910813032521
id_csv_licensed.zip_iris_21.csv;in_time_csv_licensed.zip_1999.csv;750;300;224;284;100;100;0.00044444444444444447
id_csv_licensed.zip_0021800023_6.csv;id_csv_licensed.zip_0021901305.csv;754;754;146;163;53;7610;0.013385727050777814
id_csv_licensed.zip_202397.csv;id_csv_licensed.zip_2216.csv;1232;1652;207;283;76;112775;0.05541050202823811
processing_time_csv_licensed.zip_P05-1013_734.csv;then_csv_licensed.zip_P05-1013_16.csv;220;220;111;103;50;2346;0.04847107438016529
seek_time_csv_licensed.zip_PL1331LAGSAKHH.csv;seek_time_csv_licensed.zip_PL2331LAGM7Z3J.csv;12483;14972;1585;1676;765;37941412;0.2030087234428296
object_csv_licensed.zip_Configuration1_window12_split4_typetest_projectsynapse1.2.csv;object_csv_licensed.zip_Configuration3_window3_split5_typetest_projectsynapse1.1.csv;6144;5328;966;833;582;1913048;0.058440031828703706
processing_time_csv_licensed.zip_P11-1061_205.csv;running_time_csv_licensed.zip_P11-1061.csv;198;198;104;76;61;1886;0.048107335986123864
id_csv_licensed.zip_boxscore_0021400156.csv;show_time_csv_licensed.zip_P87-1015_699.csv;754;176;155;80;17;410;0.003089582830962141
id_csv_licensed.zip_0021901318.csv;parent_csv_licensed.zip_public-dataset.csv;696;504;147;108;19;33396;0.09520388615216202
quick_time_csv_licensed.zip_recipe_1415.csv;quick_time_csv_licensed.zip_recipe_538.csv;144;135;92;74;74;424;0.021810699588477367
seek_time_csv_licensed.zip_PL1331LAGSR5MH.csv;seek_time_csv_licensed.zip_PL1331LAGTHTAH.csv;12331;12065;1567;1454;1057;34048221;0.22885942434041434
seek_time_csv_licensed.zip_PL1331LAGM3BAH.csv;seek_time_csv_licensed.zip_PL1331LAGTT15H.csv;14440;12084;1662;1345;921;45236945;0.2592479662216745
id_csv_licensed.zip_boxscore_0021400626.csv;id_csv_licensed.zip_boxscore_0021400973.csv;725;754;155;160;62;40274;0.07367419738406658
id_csv_licensed.zip_2002_129.csv;lead_time_csv_licensed.zip_episode 13.csv;1350;1305;335;565;138;9942;0.005643252447850149
seek_time_csv_licensed.zip_PL1331LAGSADWH.csv;seek_time_csv_licensed.zip_PL2331LAGJJ1LJ.csv;12293;12141;1476;1412;670;33811078;0.2265409288684632
id_csv_licensed.zip_raw_payments_18.csv;id_csv_licensed.zip_requested_services_275.csv;452;900;146;269;115;478;0.001175024582104228
id_csv_licensed.zip_0021601153.csv;id_csv_licensed.zip_boxscore_0021400253_1.csv;725;754;157;154;63;44396;0.08121467117899936
parent_csv_licensed.zip_Configuration1_window8_split6_typetypetest_projectpoi2.0.csv;parent_csv_licensed.zip_Configuration3_window17_split4_typetest_projectpoi2.5.csv;1704;9240;444;1500;404;683477;0.04340925604129829
seek_time_csv_licensed.zip_PL2331LAGLW5ZJ.csv;seek_time_csv_licensed.zip_WD-WCC4N0803800.csv;11286;14326;1213;1554;598;45836497;0.2834956680357387
in_time_csv_licensed.zip_0202_064438_InitializeSampleRD.csv;real_time_csv_licensed.zip_0210_173120_InitializeSampleHD.csv;164;164;143;157;92;99;0.0036808447352766212
show_time_csv_licensed.zip_J01-2004_aakansha_72.csv;show_time_csv_licensed.zip_J01-2004_swastika_89.csv;187;187;86;75;62;1766;0.05050187308759187
show_time_csv_licensed.zip_P87-1015_675.csv;show_time_csv_licensed.zip_P87-1015_swastika_194.csv;176;176;87;72;55;1504;0.04855371900826446
id_csv_licensed.zip_requested_services_121.csv;show_time_csv_licensed.zip_episode 6_2.csv;800;1135;266;485;222;1081;0.0011905286343612334
id_csv_licensed.zip_language_1211.csv;id_csv_licensed.zip_language_8442.csv;1218;1218;1218;1218;1087;1087;0.0007327148060968343
parent_csv_licensed.zip_2017-12-12_2.csv;parent_csv_licensed.zip_2018-03-29_12.csv;4411;4147;398;468;249;542811;0.029674099382274086
show_time_csv_licensed.zip_W99-0623_vardha_204.csv;then_csv_licensed.zip_W99-0623_swastika_250.csv;198;187;90;74;53;1929;0.052098525360557445
id_csv_licensed.zip_test_data_records_7.csv;whole_csv_licensed.zip_MSNBC.201603_1.csv;700;202;103;200;100;452;0.0031966053748231967
id_csv_licensed.zip_0021500259.csv;id_csv_licensed.zip_0021500817.csv;754;725;154;160;84;44347;0.08112503429982622
then_csv_licensed.zip_P04-1036.annv3_44.csv;then_csv_licensed.zip_P04-1036_aakansha_15.csv;187;187;93;79;56;1892;0.054105064485687325
seek_time_csv_licensed.zip_PL1331LAHD1D1H.csv;seek_time_csv_licensed.zip_PL2331LAH9WKVJ.csv;266;399;39;57;25;34396;0.3240808788889517
speed_of_light_csv_licensed.zip_funcs_by_address_322.csv;speed_of_light_csv_licensed.zip_funcs_by_name_305.csv;3222;3162;3098;3023;1373;1375;0.00013496317811880764
lead_time_csv_licensed.zip_J01-2004.annv3_53.csv;then_csv_licensed.zip_J01-2004_aakansha_48.csv;187;187;98;86;62;1846;0.05278961365781121
seek_time_csv_licensed.zip_PL2331LAHD7KLJ.csv;seek_time_csv_licensed.zip_PL2331LAHDWY1J.csv;1121;1121;133;133;119;407562;0.32432651807477236
id_csv_licensed.zip_0021700168_2.csv;id_csv_licensed.zip_0021700794_4.csv;544;736;292;277;74;13414;0.033502837276214836
id_csv_licensed.zip_0022000758.csv;id_csv_licensed.zip_boxscore_0021701051.csv;812;725;145;153;36;37889;0.06436045524036012
id_csv_licensed.zip_0021500766.csv;id_csv_licensed.zip_0021600925.csv;754;725;155;155;79;43338;0.07927924631848532
id_csv_licensed.zip_0021600338.csv;id_csv_licensed.zip_boxscore_0021601108_1.csv;754;725;162;156;58;42369;0.07750663129973474
id_csv_licensed.zip_0021500202.csv;id_csv_licensed.zip_0021600418.csv;754;754;157;158;63;41406;0.07283172329362762
data_rate_csv_licensed.zip_W11-2123_aakansha_37.csv;then_csv_licensed.zip_W11-2123_158.csv;220;220;91;111;68;2386;0.04929752066115702
id_csv_licensed.zip_groups_import_706.csv;id_csv_licensed.zip_groups_import_752.csv;25;25;16;16;16;51;0.0816
seek_time_csv_licensed.zip_PL1331LAGM2LAH.csv;seek_time_csv_licensed.zip_PL1331LAGRT8TH.csv;14478;11286;1637;1529;708;36712012;0.22467749255398028
id_csv_licensed.zip_0022000403.csv;id_csv_licensed.zip_boxscore_0021400646.csv;754;754;161;147;62;45545;0.08011208127827536
id_csv_licensed.zip_boxscore_0021401207_1.csv;id_csv_licensed.zip_boxscore_0021700314_1.csv;725;754;154;157;60;43459;0.07950059453032104
id_csv_licensed.zip_fm_policytc_29.csv;id_csv_licensed.zip_type_efficacy_92.csv;504;972;10;22;10;18144;0.037037037037037035
id_csv_licensed.zip_language_12575.csv;id_csv_licensed.zip_language_8764.csv;1218;1216;1211;1211;903;920;0.0006211649814190649
seek_time_csv_licensed.zip_PL1331LAGLX41H.csv;seek_time_csv_licensed.zip_PL2331LAGM8RMJ.csv;14459;15238;1693;1665;1176;60673847;0.2753818448916312
seek_time_csv_licensed.zip_PL1331LAGTXE6H.csv;seek_time_csv_licensed.zip_PL2331LAGU9HBJ.csv;10317;11989;1249;1402;595;22496843;0.18188010102278418
id_csv_licensed.zip_0021500381.csv;id_csv_licensed.zip_boxscore_0021800085.csv;754;754;164;163;69;41945;0.07377980566949743
id_csv_licensed.zip_0021800167.csv;id_csv_licensed.zip_boxscore_0021400510.csv;754;725;155;156;62;36346;0.06648861245769688
id_csv_licensed.zip_0021500202.csv;id_csv_licensed.zip_boxscore_0021700857_1.csv;754;696;157;145;56;41502;0.0790839659745724
id_csv_licensed.zip_21 Families Test.csv;object_csv_licensed.zip_00004-660.csv;296;121;75;45;12;3623;0.1011559079740898
safe_period_csv_licensed.zip_2020-12-10-(1, 1)-ngram.csv;safe_period_csv_licensed.zip_2021-01-07-(1, 1)-ngram.csv;1998;1998;1100;1057;731;22716;0.005690375059744429
object_csv_licensed.zip_00019-684.csv;object_csv_licensed.zip_00023-269.csv;132;143;46;62;32;1371;0.07263191354100446
seek_time_csv_licensed.zip_PL1331LAGRHD6H.csv;seek_time_csv_licensed.zip_PL1331LAGSMJAH.csv;13566;13547;1594;1598;947;53483612;0.2910219765410992
seek_time_csv_licensed.zip_PL1331LAGSENVH.csv;seek_time_csv_licensed.zip_PL2331LAGMA0YJ.csv;14060;14440;1653;1674;899;59156684;0.29137434343513946
in_time_csv_licensed.zip_0201_072803_InitializeSampleHD.csv;in_time_csv_licensed.zip_0209_191648_InitializeSampleGD_1.csv;164;164;134;153;91;98;0.003643664485425342
seek_time_csv_licensed.zip_PL2331LAGMHR7J.csv;seek_time_csv_licensed.zip_PL2331LAGSU7HJ.csv;15238;13148;1664;1591;944;52282057;0.2609546269068654
id_csv_licensed.zip_0021601213_13.csv;id_csv_licensed.zip_boxscore_0021500312_1.csv;754;754;151;164;64;39820;0.07004200409487156
id_csv_licensed.zip_ir.model.access_96228.csv;id_csv_licensed.zip_ir.model.access_97831.csv;248;280;81;90;71;10376;0.14942396313364056
in_time_csv_licensed.zip_0126_233832.csv;in_time_csv_licensed.zip_0201_074315_InitializeSampleHD.csv;164;164;153;136;87;97;0.003606484235574063
id_csv_licensed.zip_0012000009.csv;id_csv_licensed.zip_boxscore_0021400510.csv;1092;725;158;156;34;61833;0.07810155361879499
id_csv_licensed.zip_0021801151_5.csv;id_csv_licensed.zip_boxscore_0021400996.csv;725;754;153;165;64;33029;0.060420744534894356
seek_time_csv_licensed.zip_MJ0351YNG9VYPA.csv;seek_time_csv_licensed.zip_PL2331LAGLW5ZJ.csv;10602;11286;1261;1213;577;27269533;0.22790290170575916
seek_time_csv_licensed.zip_PL2331LAH41A3J.csv;seek_time_csv_licensed.zip_PL2331LAH46Z2J.csv;1577;1577;204;210;157;725308;0.2916480526786249
object_csv_licensed.zip_00017-194.csv;object_csv_licensed.zip_00018-046.csv;121;121;47;57;29;949;0.0648179769141452
id_csv_licensed.zip_0021700586_3.csv;id_csv_licensed.zip_boxscore_0021401223.csv;544;754;227;156;40;18055;0.04401768996723358
id_csv_licensed.zip_0021500858.csv;id_csv_licensed.zip_boxscore_0021400801_1.csv;696;696;149;151;57;32030;0.06612085480248382
parent_csv_licensed.zip_Configuration1_window11_split8_typetypetest_projectpoi2.5.csv;parent_csv_licensed.zip_Configuration3_window16_split13_typetest_projectpoi1.5.csv;6744;5688;1126;963;543;1790725;0.04668224648924793
object_csv_licensed.zip_GamingTcuiHelpers.dll.csv__3957695686__.csv;object_csv_licensed.zip_SettingsHandlers_SIUF.dll.csv__4152099025__.csv;1078;1782;127;204;107;32912;0.017132779037540943
data_rate_csv_licensed.zip_W11-2123.annv3_110.csv;then_csv_licensed.zip_W11-2123.annv3_15.csv;220;220;110;108;72;2540;0.052479338842975204
id_csv_licensed.zip_0022000162.csv;id_csv_licensed.zip_boxscore_0021400752.csv;783;754;161;162;63;47303;0.08012270021782507
id_csv_licensed.zip_0021900694.csv;id_csv_licensed.zip_0021900842.csv;754;754;156;160;60;42256;0.07432684392347796
id_csv_licensed.zip_0021600156_2.csv;id_csv_licensed.zip_0021700210_7.csv;576;725;281;151;41;15934;0.03815613026819924
id_csv_licensed.zip_android-best-practices-Package.csv;id_csv_licensed.zip_technician_shifts_448.csv;975;375;96;145;41;5311;0.014525811965811966
then_csv_licensed.zip_W99-0623_swastika_1.csv;then_csv_licensed.zip_W99-0623_swastika_32.csv;187;187;74;74;74;1905;0.05447682232834797
real_time_csv_licensed.zip_0126_233944.csv;real_time_csv_licensed.zip_0201_034211_InitializeSampleRD.csv;164;164;153;134;88;98;0.003643664485425342
in_time_csv_licensed.zip_0225_083414_InitializeSampleCC.csv;real_time_csv_licensed.zip_0203_193400_InitializeSampleRD.csv;164;164;142;155;85;95;0.003532123735871505
seek_time_csv_licensed.zip_PL1331LAGT6L0H.csv;seek_time_csv_licensed.zip_PL2331LAGSUM6J.csv;12084;13015;1373;1478;821;45387048;0.2885871889474409
id_csv_licensed.zip_boxscore_0021700159.csv;id_csv_licensed.zip_nba_20181123_spread.csv;754;868;161;161;32;6686;0.010215868669706267
seek_time_csv_licensed.zip_PL1331LAGSR7YH.csv;seek_time_csv_licensed.zip_PL2331LAGMH4AJ.csv;12540;14535;1448;1705;789;40849450;0.2241164016461393
id_csv_licensed.zip_test_data_records_31.csv;living_thing_csv_licensed.zip_FOXNEWS.201609_1.csv;700;208;103;205;100;452;0.0031043956043956046
id_csv_licensed.zip_boxscore_0021400390.csv;id_csv_licensed.zip_boxscore_0021400610.csv;725;754;159;160;83;38628;0.0706631299734748
seek_time_csv_licensed.zip_PL1331LAGTGRRH.csv;seek_time_csv_licensed.zip_PL1331LAGTJN8H.csv;12065;12711;1500;1476;758;37278184;0.24307914642851053
object_csv_licensed.zip_grid_objects_layout_T002_11.csv;object_csv_licensed.zip_grid_objects_layout_T003_23.csv;35;35;23;22;17;70;0.05714285714285714
id_csv_licensed.zip_technician_shifts_337.csv;id_csv_licensed.zip_technician_shifts_480.csv;300;375;131;136;120;755;0.006711111111111111
id_csv_licensed.zip_boxscore_0021500589.csv;id_csv_licensed.zip_boxscore_0021600039.csv;725;754;150;158;79;41607;0.0761126863623891
real_time_csv_licensed.zip_0130_185646_InitializeSampleGD.csv;real_time_csv_licensed.zip_0210_071559_InitializeSampleHD.csv;164;164;155;136;89;99;0.0036808447352766212
seek_time_csv_licensed.zip_PL2331LAGSS8HJ.csv;seek_time_csv_licensed.zip_PL2331LAGSUVEJ.csv;13509;12920;1491;1545;747;50468665;0.28915859212766537
id_csv_licensed.zip_boxscore_0021700223.csv;id_csv_licensed.zip_boxscore_0021701127.csv;725;754;159;158;63;40146;0.07344004390377755
id_csv_licensed.zip_0021601121_4.csv;id_csv_licensed.zip_0022000740_3.csv;640;544;301;242;72;10335;0.029684627757352942
in_time_csv_licensed.zip_0202_095502_InitializeSampleRD.csv;real_time_csv_licensed.zip_0224_124629_InitializeSampleCC.csv;164;164;148;134;92;105;0.0039039262343842952
data_rate_csv_licensed.zip_Sample.csv;object_csv_licensed.zip_ta_retcode_147.csv;259;51;46;38;16;201;0.015216897569838746
id_csv_licensed.zip_boxscore_0021400510.csv;id_csv_licensed.zip_boxscore_0021401184.csv;725;754;156;164;57;37141;0.06794292508917955
processing_time_csv_licensed.zip_J01-2004_225.csv;running_time_csv_licensed.zip_J01-2004_22.csv;187;187;100;94;84;1835;0.05247504932940605
then_csv_licensed.zip_A00-2018_akanksha_26.csv;thing_csv_licensed.zip_A00-2018_akanksha_179.csv;165;165;76;76;73;1584;0.05818181818181818
seek_time_csv_licensed.zip_PL1331LAHD3DEH.csv;seek_time_csv_licensed.zip_PL2331LAHDABHJ.csv;399;399;69;63;49;46322;0.2909655090106218
real_time_csv_licensed.zip_ResNet034-v1_145.csv;real_time_csv_licensed.zip_ResNet034-v1_241.csv;620;620;204;204;138;4508;0.011727367325702393
seek_time_csv_licensed.zip_PL1331LAGSMU4H.csv;seek_time_csv_licensed.zip_PL2331LAGSS01J.csv;12673;13509;1605;1534;778;38881537;0.22711236922184325
object_csv_licensed.zip_Configuration1_window13_split10_typetest_projectsynapse1.1.csv;object_csv_licensed.zip_Configuration2_window16_split11_typetest_projectsynapse1.0.csv;5328;3768;833;646;391;1197856;0.059666354252341514
id_csv_licensed.zip_0021800167.csv;id_csv_licensed.zip_boxscore_0021500016.csv;754;754;155;162;69;42355;0.07450098150271936
seek_time_csv_licensed.zip_PL1331LAGTJTDH.csv;seek_time_csv_licensed.zip_PL2331LAGSTBZJ.csv;11951;13015;1470;1516;758;42899628;0.27580688760061456
id_csv_licensed.zip_0021800719_4.csv;id_csv_licensed.zip_boxscore_0021700087.csv;725;754;157;161;61;39275;0.07184670264337327
object_csv_licensed.zip_00007-300.csv;object_csv_licensed.zip_00019-598.csv;121;132;47;46;32;1150;0.07200100175306787
id_csv_licensed.zip_PD37113b_lo006.sample.dupmarked.bam_pilepy.csv;id_csv_licensed.zip_PD37918b_lo0041.sample.dupmarked.bam_pilepy.csv;1900;1900;241;245;240;1228239;0.34023240997229914
id_csv_licensed.zip_requested_services_254.csv;id_csv_licensed.zip_requested_services_319.csv;900;900;272;269;269;5577;0.006885185185185185
id_csv_licensed.zip_dtb_delivery_fee_28.csv;id_csv_licensed.zip_test_data_records_133.csv;470;700;97;103;95;15420;0.0468693009118541
object_csv_licensed.zip_Configuration3_window18_split5_typetest_projectsynapse1.2.csv;object_csv_licensed.zip_Configuration3_window7_split8_typetest_projectsynapse1.1.csv;6144;5328;966;833;582;1913048;0.058440031828703706
id_csv_licensed.zip_0021800459.csv;id_csv_licensed.zip_boxscore_0021600574.csv;696;754;148;155;55;36693;0.06992019573767493
processing_time_csv_licensed.zip_P05-1013_933.csv;show_time_csv_licensed.zip_P05-1013_swastika_144.csv;220;220;119;94;71;2432;0.05024793388429752
object_csv_licensed.zip_Configuration2_window18_split12_typetest_projectpoi2.5.csv;object_csv_licensed.zip_poi-2.0_4.csv;9240;7536;1500;1224;1118;3148359;0.045213839371880775
id_csv_licensed.zip_0021900117_7.csv;id_csv_licensed.zip_boxscore_0021700690.csv;725;696;165;154;72;30948;0.06133174791914388
id_csv_licensed.zip_halo_85009912342_particle_ID.csv;id_csv_licensed.zip_halo_85012380369_particle_ID.csv;100;76;51;39;14;1913;0.2517105263157895
in_time_csv_licensed.zip_weather-2012-02-19_137.csv;in_time_csv_licensed.zip_weather-2014-06-11_164.csv;476;462;189;191;70;1422;0.006466222852777474
in_time_csv_licensed.zip_0201_204033_InitializeSampleHD.csv;real_time_csv_licensed.zip_0210_173207_InitializeSampleHD.csv;164;164;156;154;89;96;0.003569303985722784
parent_csv_licensed.zip_1400614_hhRelMale.csv;parent_csv_licensed.zip_1442305_hhRelMale.csv;90;90;28;25;17;1649;0.20358024691358026
parent_csv_licensed.zip_W99-0623_68.csv;show_time_csv_licensed.zip_W99-0623_vardha_120.csv;187;198;88;90;53;1963;0.05301679900610382
id_csv_licensed.zip_halo_85008124632_particle_ID.csv;id_csv_licensed.zip_halo_85013001879_particle_ID.csv;122;72;62;37;14;2209;0.25147996357012753
processing_time_csv_licensed.zip_P05-1013.annv3_8.csv;processing_time_csv_licensed.zip_P05-1013_aakansha_21.csv;220;220;86;92;50;2346;0.04847107438016529
whole_csv_licensed.zip_P08-1028_854.csv;whole_csv_licensed.zip_P08-1028_aakansha_51.csv;187;187;88;76;34;1771;0.05064485687323057
id_csv_licensed.zip_move_effect_changelog_prose_23.csv;object_csv_licensed.zip_FlysEyeBeam.csv;84;375;55;64;25;154;0.004888888888888889
seek_time_csv_licensed.zip_PL1331LAGSAB3H.csv;seek_time_csv_licensed.zip_PL1331LAGT94XH.csv;14079;12540;1924;1391;753;43065983;0.24392988958523293
id_csv_licensed.zip_boxscore_0021400005.csv;id_csv_licensed.zip_boxscore_0021500538_1.csv;725;667;160;144;62;32576;0.0673649382205449
id_csv_licensed.zip_boxscore_0021800150.csv;id_csv_licensed.zip_boxscore_0041600124.csv;725;754;153;151;59;41167;0.07530778377389555
object_csv_licensed.zip_Configuration1_window11_split6_typetest_projectsynapse1.1.csv;object_csv_licensed.zip_Configuration1_window16_split5_typetest_projectsynapse1.2.csv;5328;6144;833;966;582;1913048;0.058440031828703706
object_csv_licensed.zip_Configuration1_window11_split4_typetest_projectsynapse1.0.csv;object_csv_licensed.zip_Configuration1_window14_split11_typetest_projectsynapse1.0.csv;3768;3768;646;646;646;883192;0.06220615215402022
id_csv_licensed.zip_0021500188.csv;id_csv_licensed.zip_0021700919.csv;754;754;156;155;62;44673;0.0785782634085936
object_csv_licensed.zip_word-by-id_2.csv;quick_time_csv_licensed.zip_keywords_6.csv;5000;4797;5000;3982;1774;1868;7.788200958932666e-05
seek_time_csv_licensed.zip_PL1331LAGRGEDH.csv;seek_time_csv_licensed.zip_PL1331LAGS2GPH.csv;14212;14307;1585;1675;862;49847958;0.2451566037979712
data_rate_csv_licensed.zip_W11-2123_737.csv;data_rate_csv_licensed.zip_W11-2123_swastika.csv;220;220;109;80;68;2400;0.049586776859504134
id_csv_licensed.zip_dtb_delivery_fee_170.csv;id_csv_licensed.zip_fm_summary_map_116.csv;470;1120;97;98;81;17648;0.0335258358662614
real_time_csv_licensed.zip_0203_110150_InitializeSampleGD.csv;real_time_csv_licensed.zip_0223_021930_InitializeSampleCC.csv;164;164;155;155;88;98;0.003643664485425342
seek_time_csv_licensed.zip_PL2331LAHDRVGJ.csv;seek_time_csv_licensed.zip_PL2331LAHDX8RJ.csv;1121;969;152;114;82;327863;0.30183042746184346
id_csv_licensed.zip_input_link_41.csv;question_time_csv_licensed.zip_newfrequency300_5.csv;1344;600;235;600;192;576;0.0007142857142857143
object_csv_licensed.zip_Introduction to Microprocessors_test_2.csv;object_csv_licensed.zip_Software Engineering Project I_train_5_1.csv;352;1921;20;22;19;193872;0.28671146656570917
id_csv_licensed.zip_es-MX_117.csv;then_csv_licensed.zip_es-MX_193.csv;24;21;22;19;17;21;0.041666666666666664
running_time_csv_licensed.zip_J01-2004.annv3_28.csv;then_csv_licensed.zip_J01-2004_aakansha_113.csv;187;187;99;86;62;1798;0.0514169693156796
seek_time_csv_licensed.zip_PL2331LAHAJ61J.csv;seek_time_csv_licensed.zip_PL2331LAHATAVJ.csv;399;399;63;56;48;47759;0.29999183422214687
id_csv_licensed.zip_items_5.csv;id_csv_licensed.zip_keys_29.csv;100;240;22;48;20;1048;0.043666666666666666
id_csv_licensed.zip_Hospitalization22MR_BA_grid.csv;id_csv_licensed.zip_berry_flavors_8.csv;392;960;223;65;49;4090;0.010868409863945579
object_csv_licensed.zip_funcs_by_address_205.csv;speed_of_light_csv_licensed.zip_funcs_by_name_136.csv;3162;2938;3023;2824;1298;1301;0.0001400437203362427
seek_time_csv_licensed.zip_PL1331LAHBSL5H.csv;seek_time_csv_licensed.zip_PL1331LAHD1M4H.csv;266;266;41;38;33;22992;0.32494770761490194
parent_csv_licensed.zip_A00-2018_akanksha_50.csv;thing_csv_licensed.zip_A00-2018_akanksha_190.csv;165;165;76;76;73;1584;0.05818181818181818
show_time_csv_licensed.zip_J01-2004_aakansha_115.csv;show_time_csv_licensed.zip_J01-2004_swastika_156.csv;187;187;86;75;62;1766;0.05050187308759187
escape_velocity_csv_licensed.zip_Configuration1_window13_split14_typetest_projectvelocity1.6.csv;escape_velocity_csv_licensed.zip_Configuration3_window16_split15_typetest_projectvelocity1.6.csv;5496;5496;823;823;823;1829686;0.060573562564490466
object_csv_licensed.zip_Configuration1_window5_split12_typetypetest_projectpoi2.5.csv;parent_csv_licensed.zip_Configuration1_window9_split13_typetypetest_projectpoi1.5.csv;6744;4656;1126;779;479;1504150;0.047902768605821947
processing_time_csv_licensed.zip_P08-1102.annv3_55.csv;show_time_csv_licensed.zip_P08-1102_102.csv;176;176;90;95;58;1521;0.04910253099173554
seek_time_csv_licensed.zip_PL2331LAGRWNXJ.csv;seek_time_csv_licensed.zip_PL2331LAGSSV0J.csv;11286;12502;1257;1475;615;31977215;0.2266319295699858
seek_time_csv_licensed.zip_PL1331LAGS59AH.csv;seek_time_csv_licensed.zip_PL1331LAGTR32H.csv;12502;12084;1550;1369;719;43271225;0.2864237187127848
id_csv_licensed.zip_0021701053.csv;id_csv_licensed.zip_0021900584.csv;725;725;158;157;64;38037;0.07236527942925089
in_time_csv_licensed.zip_0201_122759_InitializeSampleHD.csv;real_time_csv_licensed.zip_0201_033713_InitializeSampleRD.csv;164;164;135;134;92;117;0.004350089232599643
object_csv_licensed.zip_Configuration1_window13_split6_typetest_projectcame1.0.csv;object_csv_licensed.zip_Configuration1_window7_split17_typetest_projectcame1.0.csv;8136;8136;1062;1062;1062;4820080;0.07281693027770768
data_rate_csv_licensed.zip_EDCD.d01a_3.csv;object_csv_licensed.zip_EDCD.d05b_2.csv;199;196;199;196;176;176;0.004512357706901856
